Temperatura,Personas,Electrodomesticos,Consumo_kWh
12.20065263026746,5.0,7.0,37.73788722254366
21.09626508026217,2.0,12.497894736842106,34.043542294813086
21.455951326493413,1.0,11.0,31.346887442168853
25.398653236314395,5.0,13.0,54.933049155745934
16.5658545864611,2.0,15.0,44.01447474068662
23.5871969692907,3.0,16.0,53.19464351552531
23.491453198761917,4.0,7.0,42.05834442691514
22.69698165279029,3.0,17.0,54.87803417348726
19.1168428996061,2.0,9.0,40.96546428233869
21.89279866533224,3.0,18.0,48.19104924181343
26.581606693496624,1.0,8.0,35.056983032832925
23.7465077241055,2.0,20.0,57.89335189015311
25.50650263462337,2.0,10.0,41.21769656365223
22.523580207756204,5.0,9.0,42.7028535132095
28.907350900393237,4.0,6.0,40.6902979925862
27.1360010000284,4.0,19.0,56.458679276526176
26.360071115779064,3.0,15.0,54.365226880864256
27.79789526936372,1.0,8.0,37.9343680663148
21.36452541414484,2.0,19.0,54.20188639755746
26.64796466505399,4.0,6.0,45.07568940678089
28.160141206709167,2.0,18.0,49.699838000463394
18.97648860941281,5.0,12.497894736842106,42.64967987552584
20.600424596650072,5.0,7.0,44.02115006230471
19.989226371611394,3.0,19.0,52.20536914899361
27.15514498913889,3.0,11.0,48.94270412698818
24.35888350599014,5.0,18.0,64.24180096023522
28.7179958909456,5.0,18.0,57.90016641857456
21.845473816318357,1.0,18.0,50.04474003064724
22.523670385438592,3.0,12.0,43.246292503446654
17.01719035725197,1.0,20.0,42.5030423627342
14.556141129438643,5.0,13.0,46.316348134591465
19.1066675683717,1.0,16.0,38.486723972916096
23.039710301096584,1.0,18.0,47.53469383818129
29.0288342366622,1.0,12.0,42.33823128504269
22.64269840988031,4.0,16.0,57.21847546083744
21.71444189766343,4.0,19.0,62.66195592731141
20.81677334880885,1.0,7.0,29.15706794209374
23.30616274483117,3.0,10.0,41.346706349586775
24.371307373921443,3.0,13.0,45.89312521335604
28.4182186524114,5.0,13.0,61.20955626930145
24.324947912397302,3.0,19.0,54.73109821291988
28.352462223702865,2.0,20.0,63.300317537649775
17.98212751080171,3.0,13.0,40.70618623464535
17.49468358150185,5.0,20.0,57.99381918329321
29.483479011168992,1.0,6.0,36.02509628963423
18.92360121162036,5.0,19.0,56.90971435505046
22.65170871614113,1.0,14.0,39.38545291041586
14.11581344745656,2.0,8.0,25.56776209643598
25.395753259824343,3.0,13.0,49.916218497406064
9.24845073918027,3.0,16.0,39.05804537054762
22.75560597999619,4.0,20.0,60.38868666155838
20.652758719402826,3.0,12.497894736842106,29.49566045812429
26.99909767717602,4.0,18.0,54.30172955100686
17.453358016470418,5.0,7.0,41.92534319436968
21.39752647148687,1.0,6.0,31.92674309150629
22.99427965199785,3.0,20.0,52.24275657614177
15.617686966841552,5.0,10.0,47.35936931819512
21.89279866533224,4.0,7.0,37.63274512490296
24.732122667011307,5.0,12.0,51.49126714560443
21.89279866533224,5.0,14.0,50.97965705464425
22.726333332830706,2.9822105263157894,6.0,31.158029473260942
26.059734764476715,5.0,16.0,57.73789277536599
16.945685566759657,5.0,15.0,49.34613083355765
19.575947066153645,3.0,17.0,47.044589878020574
14.520068954229522,2.0,6.0,23.45379399248556
17.438939803088406,1.0,8.0,29.553208636650727
33.968966757911645,2.9822105263157894,10.0,56.37612602088976
27.747424645234343,5.0,12.497894736842106,41.68935555099955
18.56953392040145,5.0,18.0,55.29536907388261
25.89841145599909,1.0,8.0,36.93395802779696
17.616966453611788,4.0,10.0,38.4751562629302
19.546354022813052,2.0,14.0,44.72201100594041
30.561092858417563,3.0,12.497894736842106,60.33654599059781
18.069401584285885,5.0,16.0,52.831394303496815
14.706492401536703,2.0,15.0,42.49013283948153
25.515227297688504,4.0,8.0,39.459481813818776
25.18010014454809,4.0,10.0,47.22133698328268
21.50871093421485,4.0,12.0,42.58964597135687
23.56713292710297,4.0,10.0,46.13726307957676
24.38517774090468,1.0,10.0,39.612270493676014
19.50991670394143,1.0,12.0,32.94041979070129
8.823962024121448,1.0,12.0,29.18298822358727
18.197612187398946,2.0,20.0,49.66908241383712
24.877879644581423,5.0,10.0,47.29024833857448
26.02529355707542,2.0,11.0,40.67779976777148
26.921946687252348,2.0,6.0,34.799800326758
24.68361896848072,5.0,6.0,44.837609448190086
19.7374872676238,1.0,15.0,40.41400768992113
26.34464737091812,3.0,9.0,40.03697455610614
17.156313510580045,2.9822105263157894,16.0,46.35268917240563
28.37017306822678,3.0,10.0,51.34640406129133
20.37947937713645,1.0,19.0,48.31763219168265
21.89279866533224,3.0,7.0,31.84435288765076
14.056757296185303,4.0,12.497894736842106,44.27208300231296
18.962261154854893,1.0,15.0,42.49605844025472
26.109343631025105,1.0,12.497894736842106,32.613878424427135
24.40703613613657,3.0,9.0,41.31427728016449
25.352768701436293,5.0,14.0,59.55820733476813
27.396008012889933,1.0,14.0,48.27450143205454
22.532766244846027,1.0,12.0,37.61101005544652
19.657737493315715,1.0,9.0,34.81286506622933
24.020673003615872,1.0,10.0,37.6956712435918
20.25943715607506,1.0,5.0,26.34296915567729
28.284108447022795,4.0,7.0,49.86817528468187
25.141412361062265,3.0,15.0,50.60238559591554
28.22829989631926,1.0,5.0,35.95785024207689
27.856718054075664,3.0,6.0,40.66852511058859
18.60762935538777,2.0,6.0,24.605043395957
23.23958745068645,5.0,11.0,56.31525697133669
29.241692290741277,2.9822105263157894,12.497894736842106,52.33758370615065
19.731493698015104,3.0,17.0,53.562636715891415
15.729550117302692,2.0,14.0,36.51651617167568
20.068723549023144,5.0,13.0,53.9972977936704
15.657033112581498,3.0,12.497894736842106,50.15936396378187
22.10833447236521,4.0,18.0,64.16260492629803
25.013972925929803,2.0,20.0,54.98664398873184
13.885130567530428,4.0,16.0,44.97634623640528
24.08361430101756,2.0,19.0,55.12933934792536
22.369266471760135,3.0,20.0,56.95057306370902
23.76760892986667,4.0,13.0,49.03857361550963
26.080322525472624,1.0,7.0,33.016847482407584
21.835624963924666,4.0,6.0,36.33031101325395
33.012541095199666,1.0,18.0,51.55566970190352
14.557372621831192,2.0,18.0,38.573986624953854
27.854978957943715,5.0,20.0,69.74714108876653
19.81662605617761,1.0,8.0,38.1146862723327
24.985121761029045,2.0,13.0,43.93008014075134
12.24788528077294,4.0,19.0,53.36385654177881
14.542758423000707,4.0,6.0,32.03959709524649
21.89279866533224,5.0,8.0,46.31584992570702
13.118775204423804,5.0,6.0,33.39334839696233
27.34532202367182,1.0,12.497894736842106,28.96001947875441
29.74987771139297,1.0,20.0,59.390619032899664
23.267275265213836,4.0,12.0,49.434989859875486
29.07819039404933,4.0,13.0,57.168621779230016
30.24997651739864,3.0,7.0,41.84923257955096
16.138135036508064,3.0,18.0,49.05414202372015
19.527114152994415,1.0,14.0,40.51323133536603
21.67765164260742,4.0,11.0,43.98405203887108
23.96875431725376,1.0,15.0,41.42990149383347
28.8578819572152,2.0,5.0,37.06132947722924
16.89055310982397,5.0,14.0,50.68796107337734
27.55092362376417,4.0,14.0,55.95070975479572
18.415362712655025,1.0,17.0,42.55985715362985
20.9803243908705,4.0,7.0,46.57924649592823
25.05847292258605,4.0,7.0,42.324797238529264
9.829986520773431,2.0,8.0,20.480911742299583
21.5526376582902,4.0,19.0,54.41903999526668
25.00513028067034,3.0,13.0,43.95842578835404
24.533771914976725,2.0,18.0,51.41089073157926
19.70286845885416,5.0,5.0,39.313404467431205
34.430273275521046,2.0,17.0,60.86716720578865
19.61524510467096,4.0,6.0,41.76586360204185
33.55345748240408,1.0,15.0,53.91218232455123
19.136708835547104,1.0,11.0,35.107319766193385
22.219401962655763,4.0,14.0,53.10310315812869
28.23923432140827,3.0,12.497894736842106,46.82258820000356
26.04030188945159,3.0,6.0,36.3088793610959
21.89279866533224,2.0,19.0,51.08671512105841
19.908087975018635,1.0,14.0,39.6277673358339
20.18300798914968,5.0,20.0,63.721552748398544
21.327301793973927,5.0,11.0,51.99304098846012
21.27548823498797,3.0,13.0,47.194454994772094
19.840397616553272,2.0,8.0,31.99094633123792
15.230370363734735,5.0,20.0,53.80320876795181
26.226213422800637,2.0,15.0,49.17428263964264
10.73749448454583,4.0,10.0,38.85554215929196
22.2338211963669,1.0,14.0,47.22849067284805
29.104873154011077,3.0,16.0,55.634820768906366
20.27943797595716,1.0,14.0,42.15881399086515
23.3697282591112,2.0,13.0,38.45163093107081
17.400853381993095,5.0,12.497894736842106,35.496367680194986
28.65325538945718,1.0,20.0,53.56983980639403
16.5303810564803,4.0,9.0,36.330059958724576
22.35417429660092,3.0,18.0,47.15494317202288
22.38188153517594,4.0,10.0,50.38835953734816
27.83185983373216,5.0,12.0,56.02898765271284
24.155644065754704,2.0,13.0,49.65019321617274
16.45120993478918,1.0,16.0,39.465829514571
22.586682520043265,5.0,13.0,53.88279727061089
22.409184140664934,3.0,12.497894736842106,52.4646672515346
22.626457378354196,4.0,13.0,46.80323104228687
22.03926622767028,1.0,8.0,33.21789980980163
20.739910260120272,2.0,13.0,43.63697052474677
17.290252058568967,1.0,13.0,38.44506893480551
15.822198270908627,3.0,13.0,41.87409046211784
23.155725573397586,5.0,5.0,38.992144148000285
25.139208516003865,2.0,10.0,41.057093338281135
17.261118921886965,1.0,16.0,39.34035867203772
27.37391927876428,5.0,13.0,59.1004358166451
29.361003751261737,3.0,11.0,53.458083670362925
28.362947065821807,1.0,15.0,50.12857068673806
32.121919727154435,3.0,16.0,56.11701004918827
23.572822340386104,1.0,19.0,50.47944135731628
17.37701889022893,3.0,12.497894736842106,49.14005363288878
14.866557514897629,2.9822105263157894,12.0,39.554160409745975
25.23675051788581,2.9822105263157894,7.0,45.45104465734987
21.88790603253121,2.9822105263157894,14.0,44.43362461708469
25.2869151970712,4.0,14.0,54.64973258046149
23.689074478563757,4.0,13.0,49.94444925865346
21.45643002304114,5.0,11.0,50.65265647067371
19.35816210104309,2.0,7.0,31.55094699948812
22.76021016665477,5.0,19.0,65.85229979653244
22.13983301176642,1.0,12.0,37.351439324745314
6.95091123772044,5.0,17.0,45.58694490124915
21.89279866533224,1.0,19.0,55.991597555884375
27.51112319597602,1.0,9.0,36.07052805811194
22.86655988749613,2.0,14.0,44.40583298428815
24.59950730906748,5.0,12.497894736842106,52.52991400026194
21.89279866533224,2.0,5.0,29.3640567603084
17.619827885586513,2.0,19.0,46.72713457776865
24.17259118265282,5.0,12.0,51.77334835518023
20.03561956503515,1.0,20.0,49.21083422372025
20.362972664986756,2.0,9.0,34.42482167504588
19.359937956455926,3.0,15.0,42.81500397391856
13.821989908863298,1.0,15.0,31.51872707306012
19.087943212816707,1.0,16.0,41.39411524129984
16.29288901111747,1.0,15.0,40.2957684245382
24.59712771217672,2.0,12.497894736842106,39.84480579297163
25.270886876653226,3.0,5.0,37.79916772158493
31.72872856673147,4.0,17.0,65.41034961061702
24.004297463779807,4.0,11.0,46.21324064969081
21.849968541295688,4.0,6.0,35.54862929610424
23.30943620985325,4.0,13.0,51.1203454360873
25.376202138496453,1.0,16.0,44.08919830911243
29.085521902074998,5.0,18.0,65.39943304618694
33.517728374524935,1.0,13.0,44.79301829155961
20.172995189693445,2.9822105263157894,6.0,35.833070269879464
14.547087721987635,2.0,10.0,34.4604169711622
21.89279866533224,3.0,18.0,45.66548616778897
29.458236102209572,5.0,8.0,52.91051494016201
23.39948421330408,4.0,16.0,50.91270638386265
17.70216291796691,2.0,19.0,48.453302037663725
20.65438148841755,3.0,5.0,34.80530059522192
22.602996829908697,5.0,16.0,57.63727627252357
21.89279866533224,3.0,12.497894736842106,44.95924984834845
10.388009151344086,2.9822105263157894,10.0,27.51836195765511
11.121170880926975,1.0,19.0,38.22220655888668
31.633649801974464,3.0,8.0,46.76947504638508
13.483810405386226,5.0,13.0,45.42685716566579
26.81483631785875,5.0,17.0,63.026830108157256
25.3760865944379,5.0,12.0,51.111632606082
17.29190885886273,1.0,14.0,36.74507163621726
16.085962517187873,1.0,17.0,44.06870660681858
21.89279866533224,1.0,12.0,39.77819764986469
27.47548035394552,2.0,13.0,43.305243032270205
24.9755873606442,2.9822105263157894,7.0,33.611910650872424
24.39307892410989,5.0,17.0,58.44891737800142
29.720901945606716,5.0,11.0,56.97058979961612
30.13822188629839,1.0,18.0,53.81077505263045
21.89279866533224,3.0,20.0,55.5663108745536
18.9905665381257,4.0,20.0,58.58770349295528
21.89279866533224,2.0,16.0,44.89475075289552
21.89279866533224,1.0,20.0,51.581813120506006
29.43040079431374,3.0,6.0,33.11128700932945
20.15244809411645,3.0,16.0,50.71793898748232
24.50654221283956,4.0,5.0,42.98854256170701
27.45643069570071,3.0,6.0,42.68137194204986
20.53105243675197,1.0,5.0,26.46620983691764
19.29709473518801,5.0,12.497894736842106,56.32044873898353
17.024483202869675,1.0,17.0,40.0741994728019
22.271310972202848,1.0,19.0,50.49816462753983
36.20132740071686,5.0,17.0,67.2550561145987
14.568014529542586,1.0,18.0,38.72869084083618
25.39801210298915,2.0,12.0,38.7683337274707
20.086290382789084,2.0,6.0,34.40772651123974
17.200982254333287,5.0,11.0,45.93479926051625
16.11320333630715,1.0,10.0,27.19638224507828
16.902022369386074,4.0,15.0,44.82913490319178
38.10566411967551,4.0,11.0,60.20363608359732
16.680997223897602,2.0,13.0,42.08921918067836
28.59435315080233,1.0,13.0,47.877235394644586
23.82343531119033,1.0,19.0,49.61431724775922
21.80176239006063,3.0,13.0,42.59654746401179
16.100771216501734,4.0,18.0,51.42378830337134
20.719133559361342,2.0,16.0,47.96863042120516
22.43704355097872,5.0,12.0,49.7470490583158
19.87818479539221,4.0,15.0,50.2520026218007
21.358967018757166,2.0,12.497894736842106,32.73696395839366
21.08329791364954,3.0,18.0,54.18909427104886
21.84134908618821,3.0,12.497894736842106,43.60787256761251
14.92870756161171,5.0,9.0,46.31413978955161
14.74806923281726,1.0,12.0,27.973133467154828
21.89006444444399,2.0,14.0,40.57514498217687
22.95671872941455,5.0,9.0,50.32745808833787
21.216241420441797,3.0,9.0,38.69394505328561
22.66551648128849,5.0,13.0,51.41659334287106
20.969920769460437,4.0,6.0,39.83383207103426
23.452338903684332,2.0,9.0,37.73134441078168
18.653328029188565,2.9822105263157894,14.0,42.81149884211786
29.86112091304514,5.0,11.0,51.08925622960879
16.937403158424686,3.0,17.0,50.75425774863274
17.00734987759977,1.0,13.0,34.70505041993917
21.89279866533224,2.9822105263157894,14.0,47.04415774493804
22.39536340877192,1.0,10.0,34.04396085930591
27.07611070362512,3.0,18.0,57.101532252011104
18.372048674077035,1.0,8.0,28.20335783603012
24.70134760257547,5.0,12.0,50.34709408499235
13.286783703935486,4.0,11.0,39.90076556300775
18.670861465891026,1.0,19.0,47.68001336651921
16.33798308455276,5.0,8.0,40.22517864022397
23.863091764424134,2.0,14.0,50.14874222452339
18.173395702667957,3.0,6.0,35.24285720857672
20.908709927092648,2.0,13.0,43.85798867051971
21.89279866533224,5.0,13.0,49.177283951759975
25.94420888229284,5.0,10.0,47.57935789343688
24.16874893372464,3.0,19.0,61.60428253929679
21.39602967283164,4.0,13.0,49.55877634498218
11.490955690652276,1.0,6.0,23.318781162686797
25.57769014984422,5.0,5.0,45.496540090865686
21.89279866533224,3.0,20.0,53.92616553690301
15.630636470685795,4.0,5.0,30.8205345638041
16.94402037450223,5.0,14.0,51.588725266584845
28.44944520297272,2.0,19.0,52.58397790560456
29.28315901588341,5.0,17.0,67.70304454368815
21.89279866533224,2.0,12.0,46.07908430745659
18.491010755428835,1.0,12.0,35.02010204006262
23.38975423617672,3.0,5.0,35.53197776689364
21.425121057716428,5.0,16.0,53.88750388187973
22.64824510867977,4.0,19.0,58.2545698642537
21.616992500204205,5.0,12.0,50.05671927312643
20.280911345941284,3.0,14.0,47.83097930709313
25.19765644813847,2.0,17.0,47.44208244843144
17.18266706791754,2.0,16.0,46.34881212230172
21.89279866533224,2.0,7.0,33.702750565283644
17.156223882787877,1.0,13.0,31.426486182300643
21.89279866533224,3.0,17.0,48.1395713551631
18.835919068123047,4.0,12.0,44.8022312235894
17.121790916764834,2.0,5.0,27.614956718168983
12.252281702737784,4.0,18.0,49.09000381416023
17.539454332263787,5.0,6.0,35.06297847376746
17.084190981112656,2.0,7.0,32.11549488535698
26.42521571954829,5.0,9.0,44.83774190237104
20.562676347175792,1.0,7.0,27.62940291503657
17.333522430486205,2.0,12.0,37.56513852237731
21.89279866533224,4.0,8.0,40.11405457288237
21.36209201059029,3.0,7.0,32.12683016202162
20.957034405087263,5.0,11.0,50.1433112346196
21.22323926181806,5.0,8.0,50.91416181230889
20.334615993880952,2.0,14.0,42.744713824292816
8.7560488795088,1.0,8.0,23.9199370707251
15.241409811653142,3.0,13.0,39.94028223116497
12.930226063565312,1.0,7.0,25.187667491031995
27.099006161564677,1.0,13.0,45.16621822708157
24.568562149098785,3.0,16.0,56.89391811323238
14.018376297498197,2.0,14.0,39.22201738397464
16.685042005483304,3.0,15.0,47.56354584635161
18.28920098841597,4.0,7.0,39.121925708823824
10.611293615048025,3.0,6.0,29.92758268765688
24.430558077980216,1.0,9.0,32.243788688918464
30.278837220124977,3.0,12.497894736842106,50.2701641475142
23.494295263326272,4.0,12.0,43.637395638890055
21.34652968010861,5.0,20.0,64.77647501600431
24.185301346918084,5.0,13.0,54.7994575647876
33.54184421977696,3.0,15.0,53.67832166812696
28.26933231188197,3.0,19.0,54.87121883747448
21.979692146617108,2.0,12.497894736842106,53.64046457312727
32.034189178555174,5.0,15.0,63.67728417145855
23.09778711357263,1.0,7.0,28.77852940056142
29.700535882415693,5.0,9.0,47.88567424615281
14.260223384313903,4.0,16.0,48.47298429185837
23.120486504916805,2.0,15.0,46.358551574044455
23.67279245335412,5.0,15.0,50.39960487328389
23.20528195122273,4.0,8.0,40.89088718266868
21.89279866533224,1.0,18.0,42.369520009722784
20.86053769773812,2.0,13.0,39.8137514892595
20.39027343215927,5.0,15.0,48.21201221417692
21.35204760751528,2.0,19.0,53.43737158925483
19.157867154330656,4.0,10.0,44.9443633713142
29.646945372446144,3.0,12.0,54.56329913310496
19.74396190375204,5.0,5.0,42.51085995663013
31.007952258359424,3.0,5.0,38.71435512644237
22.024950223961024,5.0,12.497894736842106,56.04729806432206
24.335738716909358,3.0,17.0,54.17547187301883
21.89279866533224,5.0,18.0,47.84359290186613
22.516458541632147,4.0,6.0,40.34768616728503
14.750520815500607,3.0,15.0,43.142861575627336
25.44574966014511,3.0,13.0,50.63120958647417
21.915769436252205,2.9822105263157894,19.0,46.67757693958071
19.50161925484498,2.0,15.0,44.89344868565222
14.40932981854898,2.0,16.0,42.93911545564429
17.34993546744004,3.0,8.0,36.025832279217774
19.664545544624577,3.0,18.0,50.60763110055849
25.24198741677248,4.0,10.0,47.407415319475625
15.868853218029994,3.0,16.0,44.80993062812463
13.778512654466404,2.9822105263157894,8.0,30.13092240661437
13.802589280557829,1.0,18.0,41.30542599963919
21.89279866533224,3.0,18.0,50.53795433502903
22.5933180746276,2.0,8.0,36.93178113151025
13.19054574690183,2.0,8.0,29.47009431664594
16.67994675535386,5.0,15.0,54.183009770286375
16.72452358783711,5.0,12.497894736842106,52.309859261971695
30.965516260732283,2.0,5.0,38.46851793494902
19.281156878185307,4.0,13.0,49.30972999224105
23.437617072242247,4.0,18.0,55.22427669824075
16.15872817008156,3.0,12.497894736842106,38.28865075357878
23.358490779783377,1.0,12.497894736842106,44.67369076400342
23.791544424388743,3.0,8.0,38.54238004806838
24.703507292219754,3.0,19.0,59.62873413877532
25.552698089992568,3.0,19.0,59.3594947096319
21.89279866533224,4.0,12.497894736842106,45.623368881970144
18.889598343487645,5.0,20.0,62.53390337111509
20.88071264759598,1.0,15.0,43.33432575317604
17.636174376416314,1.0,14.0,38.48647222810023
30.24298057594603,2.0,5.0,38.32689358186511
18.72524955503918,4.0,12.497894736842106,33.48900442838376
17.878793102897905,4.0,13.0,44.88145184326802
17.54285238902313,2.0,19.0,45.43799824891125
22.010551419000468,1.0,6.0,33.34114570783496
21.89279866533224,5.0,11.0,48.57839293745382
21.89279866533224,5.0,9.0,32.357058189155914
17.547728268486495,5.0,14.0,48.73674040104751
21.34099839933514,5.0,5.0,35.53466406199933
12.98776442395349,5.0,10.0,43.12875140919432
17.36208841743973,3.0,9.0,39.112764457374745
23.44250115089379,3.0,14.0,55.07503415435055
16.222907505258647,5.0,17.0,51.81606053143904
14.430006645896956,2.0,8.0,27.050487710580526
23.792850019760408,5.0,14.0,55.16752584717647
20.93268694258868,3.0,12.0,43.9199925530005
24.923493297753467,2.0,5.0,38.6388083252242
21.23074074878849,1.0,9.0,32.42062315172415
11.870602166276118,1.0,8.0,23.55264217466324
21.25752206277489,2.0,20.0,54.23937391110373
27.11113778505157,2.0,19.0,55.75620780302226
21.89279866533224,2.0,20.0,47.7340045781834
17.118028539797184,5.0,5.0,39.681740174559465
22.62943216539422,4.0,13.0,45.57779499210102
25.475316550050863,1.0,20.0,50.5390288447612
29.76903598512367,2.0,13.0,49.058102119428746
29.3021182009449,2.0,18.0,56.74718359747915
19.221223596818625,5.0,11.0,49.33804839162512
17.655659830187595,4.0,16.0,54.35629997469025
19.278640909241933,3.0,8.0,33.90141631440945
19.44681858510166,3.0,15.0,48.6429722900254
18.707247067352576,5.0,14.0,46.08872737035959
25.157936249765072,3.0,14.0,45.23374193877439
19.145053538107955,5.0,20.0,63.92264115763794
21.89279866533224,5.0,5.0,38.37689982739246
21.349186605140133,5.0,9.0,41.114629972836845
24.70013824230452,2.9822105263157894,11.0,45.13895553700748
23.118777982919124,2.0,15.0,49.92599005691526
21.89279866533224,2.9822105263157894,8.0,38.95109953589105
24.43677331453597,5.0,16.0,63.23784409481144
20.107329917690205,5.0,13.0,51.097659097685465
14.543648843809896,5.0,5.0,32.949493774311854
21.89279866533224,2.0,9.0,32.19383429072036
23.77590463520689,2.0,6.0,36.22972132289697
21.89279866533224,4.0,7.0,37.799866844528815
17.111688049965135,2.0,8.0,30.867594216102333
19.293608354076664,3.0,9.0,39.554645393592416
21.32849901359725,3.0,12.0,41.343244742258605
17.826968015607047,2.0,5.0,24.23287778635756
22.387412050266164,5.0,10.0,47.430802099379626
19.774279504125868,1.0,11.0,34.2293227524642
25.744841584176093,4.0,15.0,50.76968274031948
21.89279866533224,2.0,14.0,42.26351340764796
19.352570523059672,4.0,10.0,46.10678115320003
21.09754500972319,1.0,14.0,47.29676793727079
16.477097132171924,2.0,7.0,32.88446550956591
20.43618659185601,2.0,14.0,41.611304114526135
19.758667250907507,1.0,18.0,46.571382520848566
12.939751598430975,4.0,13.0,41.59036455051675
28.647451956866668,3.0,18.0,65.33855753996761
23.49903549026263,2.0,19.0,48.915226160491386
28.86651839219877,5.0,12.497894736842106,48.930457814725976
22.80339344423277,2.9822105263157894,10.0,33.79327248880703
24.66759070546141,5.0,16.0,56.850269778194736
25.827202256668475,1.0,14.0,44.28423397298077
23.28453639338907,3.0,14.0,48.33302343540621
24.1127435147192,5.0,5.0,41.63098907221544
21.89279866533224,4.0,15.0,51.90443884932311
20.399995424840352,2.0,13.0,44.75154728203366
24.208073452817363,1.0,6.0,29.298253805682915
16.420601874218796,2.9822105263157894,5.0,20.655188119561764
19.66366865037553,5.0,19.0,54.211905116453416
13.276956543658844,5.0,15.0,52.13804765894446
20.491272454535533,5.0,9.0,49.925836307680974
20.308936607773397,5.0,14.0,55.326201816437205
24.920710084946812,1.0,10.0,41.95469343343361
22.839336024224977,4.0,11.0,41.42891075915966
25.585767994754757,5.0,17.0,59.85875359566027
18.81394643020858,3.0,6.0,38.92858721261103
19.979268478008866,4.0,13.0,46.19901054195738
19.902805745866925,4.0,8.0,41.44744437040063
25.85539704205496,4.0,10.0,47.35948973746783
15.908477844223064,4.0,6.0,36.62154920320396
23.700067783255463,4.0,8.0,43.959834577516666
17.26176569563199,5.0,11.0,43.66090639597322
20.503986810223733,5.0,10.0,42.31191551709184
21.89279866533224,5.0,7.0,45.19319411918298
22.606313643211145,1.0,12.0,33.04801610130948
12.205689105416903,4.0,7.0,30.527941740270023
25.96384195189335,4.0,7.0,42.8070912691064
21.89279866533224,2.0,9.0,35.05089630313513
17.105135641694638,2.0,10.0,33.0086807910193
30.060200332253125,4.0,11.0,53.87809533145371
29.32794672089903,3.0,19.0,63.53316617973329
31.210890120274197,5.0,19.0,71.17046798889751
21.89279866533224,5.0,19.0,63.11950699787047
22.3203792603395,1.0,6.0,34.831052456699275
18.28243385458724,1.0,13.0,42.09489675950028
19.32195590582229,3.0,5.0,33.84432410561353
21.89279866533224,1.0,6.0,40.41117485127992
19.09994828587477,5.0,6.0,38.3688975811986
25.647603877865585,4.0,5.0,42.02831541780349
13.884581054374284,2.0,9.0,28.61708623082808
23.626785489674692,1.0,15.0,43.81635254227685
11.393882285421434,4.0,12.0,41.25840296993961
32.865519636352765,2.0,7.0,47.139015377053816
21.969300557603017,2.0,17.0,51.214568600579
30.259127560782176,1.0,18.0,54.64080601344714
28.167439735243967,4.0,17.0,55.7792741775059
22.73019764235837,2.0,9.0,37.57936710636335
20.8637708962488,1.0,12.0,36.05023724869751
21.89279866533224,3.0,8.0,37.61974157774854
20.53686186091094,1.0,11.0,30.342235553681867
17.694822957066684,1.0,14.0,41.11840093541046
27.525624434991972,4.0,12.497894736842106,57.65636884937729
22.82275667988101,4.0,18.0,61.85789143020166
14.837035076756724,1.0,9.0,30.26987557699696
23.968801475656424,2.0,5.0,31.16865276994392
29.504443640755483,5.0,12.0,57.579615321668165
16.69480879726721,4.0,12.497894736842106,35.20973536864087
23.804731680513058,2.9822105263157894,19.0,58.25155065964649
25.44923321459213,5.0,8.0,40.75701206154496
21.89279866533224,2.0,16.0,48.03654981857812
15.28204319631507,5.0,9.0,41.144283056456686
20.98485130092866,5.0,9.0,49.7443533448842
17.374597238188855,5.0,15.0,51.64431062158647
32.166818548722624,3.0,16.0,54.92768670404839
17.79614835570897,5.0,18.0,56.98515625999696
18.118643314341583,5.0,9.0,43.49367206038139
25.99908590187147,1.0,10.0,35.07926609771018
18.83204729509654,1.0,8.0,32.078216208487554
15.067713784816778,1.0,20.0,45.2221181586865
19.92630452346323,4.0,14.0,45.1445189545941
21.367765581973263,4.0,19.0,59.46339742686592
27.14638987360061,1.0,8.0,38.54064617440383
29.55242897915993,4.0,12.0,53.212100916348
19.804700953454887,2.0,17.0,50.34598747230351
31.91350117982986,4.0,10.0,54.90822612955724
26.176560529589047,4.0,15.0,63.77860368684725
17.199920860622125,2.0,15.0,46.604714144797256
19.95372515751707,2.9822105263157894,18.0,56.10101615084805
6.040440499741514,3.0,20.0,47.41653307502662
19.01190727128648,4.0,10.0,46.171670259255016
23.62009796620716,3.0,13.0,50.30694072954245
22.17002939208677,5.0,10.0,42.718669626640185
25.648476183644757,2.9822105263157894,7.0,38.720757109435255
22.260396869966545,4.0,13.0,41.9353969985244
29.86382699750245,5.0,19.0,63.48712835968529
20.17664530004591,1.0,17.0,48.22537277734909
24.64587601189069,1.0,16.0,50.35942872729201
25.95132437130553,2.9822105263157894,13.0,45.39084796971443
26.02450216483841,1.0,14.0,41.94612541723839
25.981360392581585,1.0,14.0,48.25893298033012
23.497951369322045,4.0,14.0,51.91375360427735
24.711846480373477,3.0,13.0,49.81974997973946
21.78816236478521,4.0,17.0,54.43114353598606
17.90274206671097,4.0,8.0,39.77930063078033
19.13069454370733,1.0,6.0,26.098507559441003
26.489739495741567,2.0,8.0,44.890825988927205
22.115982150025573,5.0,7.0,39.90721204018679
26.22441816621325,3.0,18.0,60.48993402182107
21.89279866533224,2.9822105263157894,12.0,46.00385738055587
25.1593927128138,4.0,7.0,40.04227412390294
23.45593575224789,2.0,14.0,43.85072091748939
22.489018429184675,4.0,16.0,54.62669277502437
19.255947881138077,4.0,18.0,55.76371014299912
14.034770213445904,2.0,8.0,23.31297832917121
22.12133791814645,3.0,9.0,36.51664517892166
